Date,Station_Name,Product_Category,Shift,Supervisor,Weekday,Product,Quantity,Unit_Price,Revenue,Month_Name,Month_Number,Quarter,,
12/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Wednesday,AGO,7200,₦750,"₦5,400,000",February,2,1,,
12/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Wednesday,PMS,13873,₦650,"₦9,017,450",February,2,1,,
12/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Wednesday,Lubricant,1330,"₦2,000","₦2,660,000",February,2,1,,
12/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Wednesday,Diesel,10593,₦820,"₦8,686,260",February,2,1,,
12/02/2025,Idimu,Cooking Gas,Afternoon,Mr John,Wednesday,LPG (kg),2507,₦850,"₦2,130,950",February,2,1,,
13/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Thursday,AGO,9312,₦750,"₦6,984,000",February,2,1,,
13/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Thursday,PMS,18427,₦650,"₦11,977,550",February,2,1,,
13/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Thursday,Lubricant,1278,"₦2,000","₦2,556,000",February,2,1,,
13/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Thursday,Diesel,16064,₦820,"₦13,172,480",February,2,1,,
13/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Thursday,LPG (kg),2773,₦850,"₦2,357,050",February,2,1,,
14/02/2025,Maryland,Lubricant,Night,Miss Ada,Friday,AGO,13021,₦750,"₦9,765,750",February,2,1,,
14/02/2025,Maryland,Lubricant,Night,Miss Ada,Friday,PMS,25012,₦650,"₦16,257,800",February,2,1,,
14/02/2025,Maryland,Lubricant,Night,Miss Ada,Friday,Lubricant,1422,"₦2,000","₦2,844,000",February,2,1,,
14/02/2025,Maryland,Lubricant,Night,Miss Ada,Friday,Diesel,15913,₦820,"₦13,048,660",February,2,1,,
14/02/2025,Maryland,Lubricant,Night,Miss Ada,Friday,LPG (kg),2967,₦850,"₦2,521,950",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Saturday,AGO,12685,₦750,"₦9,513,750",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Saturday,PMS,20353,₦650,"₦13,229,450",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Saturday,Lubricant,1445,"₦2,000","₦2,890,000",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Saturday,Diesel,10579,₦820,"₦8,674,780",February,2,1,,
15/02/2025,Idimu,Cooking Gas,Night,Mr Tunde,Saturday,LPG (kg),1260,₦850,"₦1,071,000",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Sunday,AGO,5446,₦750,"₦4,084,500",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Sunday,PMS,17253,₦650,"₦11,214,450",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Sunday,Lubricant,1420,"₦2,000","₦2,840,000",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Sunday,Diesel,19508,₦820,"₦15,996,560",February,2,1,,
16/02/2025,Iwaya,Automotive Fuel,Morning,Miss Ada,Sunday,LPG (kg),2373,₦850,"₦2,017,050",February,2,1,,
17/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Monday,AGO,6861,₦750,"₦5,145,750",February,2,1,,
17/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Monday,PMS,20228,₦650,"₦13,148,200",February,2,1,,
17/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Monday,Lubricant,1280,"₦2,000","₦2,560,000",February,2,1,,
17/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Monday,Diesel,14485,₦820,"₦11,877,700",February,2,1,,
17/02/2025,Maryland,Lubricant,Morning,Mr Tunde,Monday,LPG (kg),1132,₦850,"₦962,200",February,2,1,,
18/02/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,AGO,12640,₦750,"₦9,480,000",February,2,1,,
18/02/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,PMS,12872,₦650,"₦8,366,800",February,2,1,,
18/02/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,Lubricant,691,"₦2,000","₦1,382,000",February,2,1,,
18/02/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,Diesel,11438,₦820,"₦9,379,160",February,2,1,,
18/02/2025,Idimu,Cooking Gas,Afternoon,Mrs Chika,Tuesday,LPG (kg),2319,₦850,"₦1,971,150",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,AGO,13840,₦750,"₦10,380,000",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,PMS,11026,₦650,"₦7,166,900",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Lubricant,878,"₦2,000","₦1,756,000",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,Diesel,15142,₦820,"₦12,416,440",February,2,1,,
19/02/2025,Iwaya,Automotive Fuel,Afternoon,Miss Ada,Wednesday,LPG (kg),1595,₦850,"₦1,355,750",February,2,1,,
20/02/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Thursday,AGO,11147,₦750,"₦8,360,250",February,2,1,,
20/02/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Thursday,PMS,15579,₦650,"₦10,126,350",February,2,1,,
20/02/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Thursday,Lubricant,1345,"₦2,000","₦2,690,000",February,2,1,,
20/02/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Thursday,Diesel,10356,₦820,"₦8,491,920",February,2,1,,
20/02/2025,Maryland,Lubricant,Afternoon,Mrs Chika,Thursday,LPG (kg),1547,₦850,"₦1,314,950",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,AGO,6468,₦750,"₦4,851,000",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,PMS,12016,₦650,"₦7,810,400",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,Lubricant,636,"₦2,000","₦1,272,000",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,Diesel,14336,₦820,"₦11,755,520",February,2,1,,
21/02/2025,Idimu,Automotive Fuel,Morning,Miss Ada,Friday,LPG (kg),1560,₦850,"₦1,326,000",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Saturday,AGO,6238,₦750,"₦4,678,500",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Saturday,PMS,14412,₦650,"₦9,367,800",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Saturday,Lubricant,1237,"₦2,000","₦2,474,000",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Saturday,Diesel,9499,₦820,"₦7,789,180",February,2,1,,
22/02/2025,Iwaya,Cooking Gas,Afternoon,Mr Tunde,Saturday,LPG (kg),2332,₦850,"₦1,982,200",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Afternoon,Miss Ada,Sunday,AGO,10241,₦750,"₦7,680,750",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Afternoon,Miss Ada,Sunday,PMS,11685,₦650,"₦7,595,250",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Afternoon,Miss Ada,Sunday,Lubricant,1425,"₦2,000","₦2,850,000",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Afternoon,Miss Ada,Sunday,Diesel,11169,₦820,"₦9,158,580",February,2,1,,
23/02/2025,Maryland,Cooking Gas,Afternoon,Miss Ada,Sunday,LPG (kg),2944,₦850,"₦2,502,400",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,AGO,10157,₦750,"₦7,617,750",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,PMS,26145,₦650,"₦16,994,250",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,Lubricant,883,"₦2,000","₦1,766,000",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,Diesel,8103,₦820,"₦6,644,460",February,2,1,,
24/02/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,LPG (kg),1205,₦850,"₦1,024,250",February,2,1,,
25/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Tuesday,AGO,14276,₦750,"₦10,707,000",February,2,1,,
25/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Tuesday,PMS,22662,₦650,"₦14,730,300",February,2,1,,
25/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Tuesday,Lubricant,840,"₦2,000","₦1,680,000",February,2,1,,
25/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Tuesday,Diesel,8680,₦820,"₦7,117,600",February,2,1,,
25/02/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Tuesday,LPG (kg),2361,₦850,"₦2,006,850",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Wednesday,AGO,9745,₦750,"₦7,308,750",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Wednesday,PMS,15484,₦650,"₦10,064,600",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Wednesday,Lubricant,1308,"₦2,000","₦2,616,000",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Wednesday,Diesel,19265,₦820,"₦15,797,300",February,2,1,,
26/02/2025,Maryland,Cooking Gas,Morning,Mrs Chika,Wednesday,LPG (kg),2384,₦850,"₦2,026,400",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Thursday,AGO,6992,₦750,"₦5,244,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Thursday,PMS,13781,₦650,"₦8,957,650",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Thursday,Lubricant,1021,"₦2,000","₦2,042,000",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Thursday,Diesel,15192,₦820,"₦12,457,440",February,2,1,,
27/02/2025,Idimu,Cooking Gas,Afternoon,Mr Tunde,Thursday,LPG (kg),2195,₦850,"₦1,865,750",February,2,1,,
28/02/2025,Iwaya,Lubricant,Night,Mr John,Friday,AGO,12928,₦750,"₦9,696,000",February,2,1,,
28/02/2025,Iwaya,Lubricant,Night,Mr John,Friday,PMS,15361,₦650,"₦9,984,650",February,2,1,,
28/02/2025,Iwaya,Lubricant,Night,Mr John,Friday,Lubricant,1257,"₦2,000","₦2,514,000",February,2,1,,
28/02/2025,Iwaya,Lubricant,Night,Mr John,Friday,Diesel,10803,₦820,"₦8,858,460",February,2,1,,
28/02/2025,Iwaya,Lubricant,Night,Mr John,Friday,LPG (kg),1091,₦850,"₦927,350",February,2,1,,
01/03/2025,Maryland,Lubricant,Morning,Mr John,Saturday,AGO,7875,₦750,"₦5,906,250",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Mr John,Saturday,PMS,24183,₦650,"₦15,718,950",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Mr John,Saturday,Lubricant,825,"₦2,000","₦1,650,000",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Mr John,Saturday,Diesel,9025,₦820,"₦7,400,500",March,3,1,,
01/03/2025,Maryland,Lubricant,Morning,Mr John,Saturday,LPG (kg),1563,₦850,"₦1,328,550",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Mr John,Sunday,AGO,7026,₦750,"₦5,269,500",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Mr John,Sunday,PMS,26288,₦650,"₦17,087,200",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Mr John,Sunday,Lubricant,989,"₦2,000","₦1,978,000",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Mr John,Sunday,Diesel,17048,₦820,"₦13,979,360",March,3,1,,
02/03/2025,Idimu,Cooking Gas,Morning,Mr John,Sunday,LPG (kg),2906,₦850,"₦2,470,100",March,3,1,,
03/03/2025,Iwaya,Lubricant,Night,Mr John,Monday,AGO,5363,₦750,"₦4,022,250",March,3,1,,
03/03/2025,Iwaya,Lubricant,Night,Mr John,Monday,PMS,22876,₦650,"₦14,869,400",March,3,1,,
03/03/2025,Iwaya,Lubricant,Night,Mr John,Monday,Lubricant,1028,"₦2,000","₦2,056,000",March,3,1,,
03/03/2025,Iwaya,Lubricant,Night,Mr John,Monday,Diesel,15330,₦820,"₦12,570,600",March,3,1,,
03/03/2025,Iwaya,Lubricant,Night,Mr John,Monday,LPG (kg),1889,₦850,"₦1,605,650",March,3,1,,
04/03/2025,Maryland,Lubricant,Night,Miss Ada,Tuesday,AGO,12223,₦750,"₦9,167,250",March,3,1,,
04/03/2025,Maryland,Lubricant,Night,Miss Ada,Tuesday,PMS,23134,₦650,"₦15,037,100",March,3,1,,
04/03/2025,Maryland,Lubricant,Night,Miss Ada,Tuesday,Lubricant,946,"₦2,000","₦1,892,000",March,3,1,,
04/03/2025,Maryland,Lubricant,Night,Miss Ada,Tuesday,Diesel,16595,₦820,"₦13,607,900",March,3,1,,
04/03/2025,Maryland,Lubricant,Night,Miss Ada,Tuesday,LPG (kg),2267,₦850,"₦1,926,950",March,3,1,,
05/03/2025,Idimu,Lubricant,Afternoon,Mr Tunde,Wednesday,AGO,5586,₦750,"₦4,189,500",March,3,1,,
05/03/2025,Idimu,Lubricant,Afternoon,Mr Tunde,Wednesday,PMS,27406,₦650,"₦17,813,900",March,3,1,,
05/03/2025,Idimu,Lubricant,Afternoon,Mr Tunde,Wednesday,Lubricant,595,"₦2,000","₦1,190,000",March,3,1,,
05/03/2025,Idimu,Lubricant,Afternoon,Mr Tunde,Wednesday,Diesel,8004,₦820,"₦6,563,280",March,3,1,,
05/03/2025,Idimu,Lubricant,Afternoon,Mr Tunde,Wednesday,LPG (kg),2802,₦850,"₦2,381,700",March,3,1,,
06/03/2025,Iwaya,Lubricant,Night,Miss Ada,Thursday,AGO,6444,₦750,"₦4,833,000",March,3,1,,
06/03/2025,Iwaya,Lubricant,Night,Miss Ada,Thursday,PMS,23553,₦650,"₦15,309,450",March,3,1,,
06/03/2025,Iwaya,Lubricant,Night,Miss Ada,Thursday,Lubricant,552,"₦2,000","₦1,104,000",March,3,1,,
06/03/2025,Iwaya,Lubricant,Night,Miss Ada,Thursday,Diesel,8482,₦820,"₦6,955,240",March,3,1,,
06/03/2025,Iwaya,Lubricant,Night,Miss Ada,Thursday,LPG (kg),1123,₦850,"₦954,550",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Friday,AGO,13456,₦750,"₦10,092,000",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Friday,PMS,15477,₦650,"₦10,060,050",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Friday,Lubricant,651,"₦2,000","₦1,302,000",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Friday,Diesel,11840,₦820,"₦9,708,800",March,3,1,,
07/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Friday,LPG (kg),1768,₦850,"₦1,502,800",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Saturday,AGO,12007,₦750,"₦9,005,250",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Saturday,PMS,23294,₦650,"₦15,141,100",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Saturday,Lubricant,698,"₦2,000","₦1,396,000",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Saturday,Diesel,18663,₦820,"₦15,303,660",March,3,1,,
08/03/2025,Idimu,Automotive Fuel,Night,Mr Tunde,Saturday,LPG (kg),1191,₦850,"₦1,012,350",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Sunday,AGO,7596,₦750,"₦5,697,000",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Sunday,PMS,27478,₦650,"₦17,860,700",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Sunday,Lubricant,589,"₦2,000","₦1,178,000",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Sunday,Diesel,19120,₦820,"₦15,678,400",March,3,1,,
09/03/2025,Iwaya,Automotive Fuel,Morning,Mrs Chika,Sunday,LPG (kg),1417,₦850,"₦1,204,450",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Monday,AGO,8609,₦750,"₦6,456,750",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Monday,PMS,22850,₦650,"₦14,852,500",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Monday,Lubricant,944,"₦2,000","₦1,888,000",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Monday,Diesel,8407,₦820,"₦6,893,740",March,3,1,,
10/03/2025,Maryland,Automotive Fuel,Afternoon,Mr John,Monday,LPG (kg),2105,₦850,"₦1,789,250",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Mr John,Tuesday,AGO,8072,₦750,"₦6,054,000",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Mr John,Tuesday,PMS,14595,₦650,"₦9,486,750",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Mr John,Tuesday,Lubricant,930,"₦2,000","₦1,860,000",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Mr John,Tuesday,Diesel,9234,₦820,"₦7,571,880",March,3,1,,
11/03/2025,Idimu,Lubricant,Night,Mr John,Tuesday,LPG (kg),2498,₦850,"₦2,123,300",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,AGO,12058,₦750,"₦9,043,500",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,PMS,12480,₦650,"₦8,112,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,Lubricant,1137,"₦2,000","₦2,274,000",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,Diesel,13919,₦820,"₦11,413,580",March,3,1,,
12/03/2025,Iwaya,Lubricant,Afternoon,Mr John,Wednesday,LPG (kg),2495,₦850,"₦2,120,750",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,AGO,8916,₦750,"₦6,687,000",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,PMS,28336,₦650,"₦18,418,400",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Lubricant,751,"₦2,000","₦1,502,000",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,Diesel,15712,₦820,"₦12,883,840",March,3,1,,
13/03/2025,Maryland,Automotive Fuel,Afternoon,Mr Tunde,Thursday,LPG (kg),2779,₦850,"₦2,362,150",March,3,1,,
14/03/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Friday,AGO,10597,₦750,"₦7,947,750",March,3,1,,
14/03/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Friday,PMS,19093,₦650,"₦12,410,450",March,3,1,,
14/03/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Friday,Lubricant,722,"₦2,000","₦1,444,000",March,3,1,,
14/03/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Friday,Diesel,15093,₦820,"₦12,376,260",March,3,1,,
14/03/2025,Idimu,Lubricant,Afternoon,Mrs Chika,Friday,LPG (kg),1586,₦850,"₦1,348,100",March,3,1,,
15/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Saturday,AGO,13225,₦750,"₦9,918,750",March,3,1,,
15/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Saturday,PMS,17071,₦650,"₦11,096,150",March,3,1,,
15/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Saturday,Lubricant,760,"₦2,000","₦1,520,000",March,3,1,,
15/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Saturday,Diesel,9285,₦820,"₦7,613,700",March,3,1,,
15/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Saturday,LPG (kg),1445,₦850,"₦1,228,250",March,3,1,,
16/03/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,AGO,11250,₦750,"₦8,437,500",March,3,1,,
16/03/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,PMS,18475,₦650,"₦12,008,750",March,3,1,,
16/03/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,Lubricant,523,"₦2,000","₦1,046,000",March,3,1,,
16/03/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,Diesel,17617,₦820,"₦14,445,940",March,3,1,,
16/03/2025,Maryland,Lubricant,Afternoon,Mr John,Sunday,LPG (kg),2963,₦850,"₦2,518,550",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,AGO,13855,₦750,"₦10,391,250",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,PMS,23897,₦650,"₦15,533,050",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,Lubricant,582,"₦2,000","₦1,164,000",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,Diesel,13686,₦820,"₦11,222,520",March,3,1,,
17/03/2025,Idimu,Cooking Gas,Morning,Mr Tunde,Monday,LPG (kg),1785,₦850,"₦1,517,250",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,AGO,13376,₦750,"₦10,032,000",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,PMS,28557,₦650,"₦18,562,050",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,Lubricant,842,"₦2,000","₦1,684,000",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,Diesel,15362,₦820,"₦12,596,840",March,3,1,,
18/03/2025,Iwaya,Cooking Gas,Afternoon,Miss Ada,Tuesday,LPG (kg),2711,₦850,"₦2,304,350",March,3,1,,
19/03/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Wednesday,AGO,10988,₦750,"₦8,241,000",March,3,1,,
19/03/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Wednesday,PMS,13443,₦650,"₦8,737,950",March,3,1,,
19/03/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Wednesday,Lubricant,519,"₦2,000","₦1,038,000",March,3,1,,
19/03/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Wednesday,Diesel,13447,₦820,"₦11,026,540",March,3,1,,
19/03/2025,Maryland,Cooking Gas,Morning,Mr Tunde,Wednesday,LPG (kg),2966,₦850,"₦2,521,100",March,3,1,,
20/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Thursday,AGO,9689,₦750,"₦7,266,750",March,3,1,,
20/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Thursday,PMS,14666,₦650,"₦9,532,900",March,3,1,,
20/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Thursday,Lubricant,1449,"₦2,000","₦2,898,000",March,3,1,,
20/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Thursday,Diesel,9141,₦820,"₦7,495,620",March,3,1,,
20/03/2025,Idimu,Lubricant,Morning,Mr Tunde,Thursday,LPG (kg),1888,₦850,"₦1,604,800",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Friday,AGO,8012,₦750,"₦6,009,000",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Friday,PMS,20677,₦650,"₦13,440,050",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Friday,Lubricant,1385,"₦2,000","₦2,770,000",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Friday,Diesel,19624,₦820,"₦16,091,680",March,3,1,,
21/03/2025,Iwaya,Cooking Gas,Morning,Mrs Chika,Friday,LPG (kg),2754,₦850,"₦2,340,900",March,3,1,,
22/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Saturday,AGO,9848,₦750,"₦7,386,000",March,3,1,,
22/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Saturday,PMS,15310,₦650,"₦9,951,500",March,3,1,,
22/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Saturday,Lubricant,1324,"₦2,000","₦2,648,000",March,3,1,,
22/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Saturday,Diesel,10046,₦820,"₦8,237,720",March,3,1,,
22/03/2025,Maryland,Cooking Gas,Night,Miss Ada,Saturday,LPG (kg),1082,₦850,"₦919,700",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Sunday,AGO,6352,₦750,"₦4,764,000",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Sunday,PMS,11946,₦650,"₦7,764,900",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Sunday,Lubricant,770,"₦2,000","₦1,540,000",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Sunday,Diesel,19276,₦820,"₦15,806,320",March,3,1,,
23/03/2025,Idimu,Automotive Fuel,Afternoon,Miss Ada,Sunday,LPG (kg),1319,₦850,"₦1,121,150",March,3,1,,
24/03/2025,Iwaya,Lubricant,Night,Miss Ada,Monday,AGO,9141,₦750,"₦6,855,750",March,3,1,,
24/03/2025,Iwaya,Lubricant,Night,Miss Ada,Monday,PMS,27775,₦650,"₦18,053,750",March,3,1,,
24/03/2025,Iwaya,Lubricant,Night,Miss Ada,Monday,Lubricant,1043,"₦2,000","₦2,086,000",March,3,1,,
24/03/2025,Iwaya,Lubricant,Night,Miss Ada,Monday,Diesel,19904,₦820,"₦16,321,280",March,3,1,,
24/03/2025,Iwaya,Lubricant,Night,Miss Ada,Monday,LPG (kg),2854,₦850,"₦2,425,900",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Night,Miss Ada,Tuesday,AGO,14497,₦750,"₦10,872,750",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Night,Miss Ada,Tuesday,PMS,18454,₦650,"₦11,995,100",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Night,Miss Ada,Tuesday,Lubricant,694,"₦2,000","₦1,388,000",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Night,Miss Ada,Tuesday,Diesel,19406,₦820,"₦15,912,920",March,3,1,,
25/03/2025,Maryland,Automotive Fuel,Night,Miss Ada,Tuesday,LPG (kg),1320,₦850,"₦1,122,000",March,3,1,,
26/03/2025,Idimu,Lubricant,Morning,Mr John,Wednesday,AGO,13954,₦750,"₦10,465,500",March,3,1,,
